Sample,MLG,PSex,aest06_1,aest07_1,aest15_1,aest26_1,aest28_1,aest35_1,aest36_1,aest01_1,aest10_1,aest18_1,aest24_1,aest25_1,aest29_1,aest31_1
UEBERL178,MLG397,0,236,256,312,178,383,148,322,242,295,144,298,128,241,308
UEBERL28,MLG397,0,236,256,312,178,383,148,322,242,295,144,298,128,241,308
UEBERL29,MLG397,0,236,256,312,178,383,148,322,242,295,144,298,128,241,308
UEBERL30,MLG397,0,236,256,312,178,383,148,322,242,295,144,298,128,241,308
UEBERL54,MLG397,0,236,256,312,178,383,148,322,242,295,144,298,128,241,308
UEBERL57,MLG397,0,236,256,312,178,383,148,322,242,295,144,298,128,241,308
UEBERL67,MLG397,0,236,256,312,178,383,148,322,242,295,144,298,128,241,308
UEBERL68,MLG397,0,236,256,312,178,383,148,322,242,295,144,298,128,241,308
UEBERL71,MLG397,0,236,256,312,178,383,148,322,242,295,144,298,128,241,308
UEBERL79,MLG397,0,236,256,312,178,383,148,322,242,295,144,298,128,241,308
UEBERL81,MLG397,0,236,256,312,178,383,148,322,242,295,144,298,128,241,308
UEBERL88,MLG397,0,236,256,312,178,383,148,322,242,295,144,298,128,241,308
UEBERL93,MLG397,0,236,256,312,178,383,148,322,242,295,144,298,128,241,308
UEBERL102,MLG397,0,236,256,312,178,383,148,322,242,295,144,298,128,241,308
UEBERL104,MLG397,0,236,256,312,178,383,148,322,242,295,144,298,128,241,308
UEBERL107,MLG397,0,236,256,312,178,383,148,322,242,295,144,298,128,241,308
UEBERL108,MLG397,0,236,256,312,178,383,148,322,242,295,144,298,128,241,308
UEBERL109,MLG397,0,236,256,312,178,383,148,322,242,295,144,298,128,241,308
UEBERL111,MLG397,0,236,256,312,178,383,148,322,242,295,144,298,128,241,308
UEBERL112,MLG397,0,236,256,312,178,383,148,322,242,295,144,298,128,241,308
UEBERL110,MLG398,-,236,256,312,178,383,148,322,242,295,144,298,128,241,313
UEBERL61,MLG399,-,236,256,312,178,383,148,326,242,288,144,298,128,211,308
UEBERL140,MLG400,4.12E-14,236,256,312,178,383,148,326,242,295,144,298,128,211,308
UEBERL141,MLG400,4.12E-14,236,256,312,178,383,148,326,242,295,144,298,128,211,308
BOHHAS30,MLG400,4.12E-14,236,256,312,178,383,148,326,242,295,144,298,128,211,308
UEBERL12,MLG400,4.12E-14,236,256,312,178,383,148,326,242,295,144,298,128,211,308
UEBERL144,MLG400,4.12E-14,236,256,312,178,383,148,326,242,295,144,298,128,211,308
UEBERL150,MLG400,4.12E-14,236,256,312,178,383,148,326,242,295,144,298,128,211,308
UEBERL153,MLG400,4.12E-14,236,256,312,178,383,148,326,242,295,144,298,128,211,308
UEBERL161,MLG400,4.12E-14,236,256,312,178,383,148,326,242,295,144,298,128,211,308
UEBERL170,MLG400,4.12E-14,236,256,312,178,383,148,326,242,295,144,298,128,211,308
UEBERL171,MLG400,4.12E-14,236,256,312,178,383,148,326,242,295,144,298,128,211,308
UEBERL175,MLG400,4.12E-14,236,256,312,178,383,148,326,242,295,144,298,128,211,308
UEBERL176,MLG400,4.12E-14,236,256,312,178,383,148,326,242,295,144,298,128,211,308
UEBERL177,MLG400,4.12E-14,236,256,312,178,383,148,326,242,295,144,298,128,211,308
UEBERL180,MLG400,4.12E-14,236,256,312,178,383,148,326,242,295,144,298,128,211,308
UEBERL181,MLG400,4.12E-14,236,256,312,178,383,148,326,242,295,144,298,128,211,308
UEBERL99,MLG400,4.12E-14,236,256,312,178,383,148,326,242,295,144,298,128,211,308
UEBERL16,MLG401,-,236,256,312,178,383,148,326,242,295,144,298,128,241,318
UST27,MLG402,-,236,261,312,142,353,148,326,242,280,160,313,128,216,318
UST10,MLG403,-,236,261,312,142,356,140,322,242,295,144,298,122,216,308
UST24,MLG404,-,236,261,312,142,356,148,326,236,280,144,298,128,216,318
UST18,MLG405,-,236,261,312,142,356,148,326,242,295,144,298,122,216,308
UST30,MLG406,9.90E-14,236,261,312,142,356,148,326,242,295,144,298,128,211,308
UST31,MLG406,9.90E-14,236,261,312,142,356,148,326,242,295,144,298,128,211,308
UST34,MLG406,9.90E-14,236,261,312,142,356,148,326,242,295,144,298,128,211,308
UST36,MLG406,9.90E-14,236,261,312,142,356,148,326,242,295,144,298,128,211,308
UST5,MLG407,3.40E-10,236,261,312,142,356,148,326,242,295,144,298,128,216,308
UST15,MLG407,3.40E-10,236,261,312,142,356,148,326,242,295,144,298,128,216,308
UST16,MLG407,3.40E-10,236,261,312,142,356,148,326,242,295,144,298,128,216,308
UST17,MLG408,4.97E-07,236,261,312,142,377,148,326,242,295,144,298,128,211,308
UST23,MLG408,4.97E-07,236,261,312,142,377,148,326,242,295,144,298,128,211,308
UST22,MLG409,-,236,261,312,142,377,148,326,242,295,144,298,128,216,308
BOHBU148,MLG410,-,236,261,312,142,383,148,322,242,280,160,298,122,211,308
BOHBU380,MLG411,-,236,261,312,142,389,148,322,254,280,160,298,128,211,308
RIETH3,MLG412,9.31E-08,236,261,312,142,389,148,326,242,280,144,298,122,211,313
RIETH50,MLG412,9.31E-08,236,261,312,142,389,148,326,242,280,144,298,122,211,313
BOHBU362,MLG413,-,236,261,312,142,392,148,322,254,280,164,298,122,211,313
RIETH7,MLG414,3.61E-10,236,261,312,145,356,148,326,242,295,140,298,128,211,308
ALD11,MLG414,3.61E-10,236,261,312,145,356,148,326,242,295,140,298,128,211,308
RIETH15,MLG414,3.61E-10,236,261,312,145,356,148,326,242,295,140,298,128,211,308
GEN007,MLG415,1.67E-14,236,261,312,145,359,148,322,242,290,144,298,128,211,308
GEN001,MLG415,1.67E-14,236,261,312,145,359,148,322,242,290,144,298,128,211,308
GEN002,MLG415,1.67E-14,236,261,312,145,359,148,322,242,290,144,298,128,211,308
GEN003,MLG415,1.67E-14,236,261,312,145,359,148,322,242,290,144,298,128,211,308
GEN004,MLG415,1.67E-14,236,261,312,145,359,148,322,242,290,144,298,128,211,308
GEN010,MLG415,1.67E-14,236,261,312,145,359,148,322,242,290,144,298,128,211,308
GEN011,MLG415,1.67E-14,236,261,312,145,359,148,322,242,290,144,298,128,211,308
GEN012,MLG415,1.67E-14,236,261,312,145,359,148,322,242,290,144,298,128,211,308
GEN013,MLG415,1.67E-14,236,261,312,145,359,148,322,242,290,144,298,128,211,308
LIM011,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM012,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM028,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM040,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM047,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM048,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM051,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM068,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM071,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM099,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM110,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM112,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM115,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM130,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM132,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM134,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM135,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM136,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM148,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM151,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM152,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM153,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM158,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM174,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM178,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM183,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM185,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM187,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM189,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM190,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM193,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM194,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM195,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM200,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM201,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM205,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM207,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM208,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM211,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
LIM213,MLG416,0,236,261,312,145,392,152,326,242,280,160,292,128,211,308
FREI28,MLG417,-,236,261,312,157,353,152,322,254,295,144,295,128,216,300
BOHBU64,MLG418,-,236,261,312,157,356,148,322,242,280,160,298,122,211,313
BOHBU166,MLG419,-,236,261,312,157,356,148,322,242,280,160,298,122,211,318
BOHBU156,MLG420,1.16E-06,236,261,312,157,356,148,322,242,280,160,298,128,211,318
BOHBU100,MLG420,1.16E-06,236,261,312,157,356,148,322,242,280,160,298,128,211,318
BOHBU539,MLG421,-,236,261,312,157,356,148,322,254,295,164,298,128,211,313
BOHBU104,MLG422,-,236,261,312,157,356,148,326,236,295,164,298,128,211,313
BOHBU254,MLG423,1.39E-13,236,261,312,157,356,148,326,242,280,160,298,122,211,318
BOHBU261,MLG423,1.39E-13,236,261,312,157,356,148,326,242,280,160,298,122,211,318
BOHBU264,MLG423,1.39E-13,236,261,312,157,356,148,326,242,280,160,298,122,211,318
BOHBU424,MLG423,1.39E-13,236,261,312,157,356,148,326,242,280,160,298,122,211,318
BOHBU427,MLG423,1.39E-13,236,261,312,157,356,148,326,242,280,160,298,122,211,318
BOHBU461,MLG424,-,236,261,312,157,356,148,326,242,280,160,298,128,211,313
BOHBU370,MLG425,0,236,261,312,157,356,148,326,242,280,164,298,122,211,318
BOHBU384,MLG425,0,236,261,312,157,356,148,326,242,280,164,298,122,211,318
BOHBU400,MLG425,0,236,261,312,157,356,148,326,242,280,164,298,122,211,318
BOHBU485,MLG426,-,236,261,312,157,383,148,322,242,280,160,298,128,211,308
BOHBU309,MLG427,-,236,261,312,157,383,148,326,242,280,160,298,122,211,308
BOHBU63,MLG428,-,236,261,312,157,383,148,326,242,280,160,298,128,211,308
BOHBU253,MLG429,7.37E-09,236,261,312,157,383,148,326,242,280,160,301,122,211,308
BOHBU402,MLG429,7.37E-09,236,261,312,157,383,148,326,242,280,160,301,122,211,308
FRIC103,MLG430,0,236,261,312,157,389,148,322,236,280,160,298,128,211,308
FRIC107,MLG430,0,236,261,312,157,389,148,322,236,280,160,298,128,211,308
FRIC95,MLG430,0,236,261,312,157,389,148,322,236,280,160,298,128,211,308
FRIC113,MLG430,0,236,261,312,157,389,148,322,236,280,160,298,128,211,308
FRIC118,MLG430,0,236,261,312,157,389,148,322,236,280,160,298,128,211,308
FRIC119,MLG430,0,236,261,312,157,389,148,322,236,280,160,298,128,211,308
FRIC120,MLG430,0,236,261,312,157,389,148,322,236,280,160,298,128,211,308
FRIC121,MLG430,0,236,261,312,157,389,148,322,236,280,160,298,128,211,308
FRIC123,MLG430,0,236,261,312,157,389,148,322,236,280,160,298,128,211,308
FRIC124,MLG430,0,236,261,312,157,389,148,322,236,280,160,298,128,211,308
FRIC125,MLG430,0,236,261,312,157,389,148,322,236,280,160,298,128,211,308
FRIC127,MLG430,0,236,261,312,157,389,148,322,236,280,160,298,128,211,308
FRIC129,MLG430,0,236,261,312,157,389,148,322,236,280,160,298,128,211,308
BOHBU431,MLG431,-,236,261,312,157,389,148,326,242,280,164,298,122,211,313
FREI10,MLG432,0,236,261,312,157,389,152,322,254,295,144,295,128,216,300
FREI16,MLG432,0,236,261,312,157,389,152,322,254,295,144,295,128,216,300
FREI18,MLG432,0,236,261,312,157,389,152,322,254,295,144,295,128,216,300
FREI30,MLG432,0,236,261,312,157,389,152,322,254,295,144,295,128,216,300
UST25,MLG433,-,236,261,312,175,353,148,326,242,280,160,313,122,216,313
BOHBU103,MLG434,-,236,261,312,178,356,148,322,236,295,164,298,128,211,318
BOHBU65,MLG435,-,236,261,312,178,356,148,322,254,280,160,298,128,211,313
BOHBU255,MLG436,0,236,261,312,178,356,148,322,254,295,164,298,128,211,313
BOHBU438,MLG436,0,236,261,312,178,356,148,322,254,295,164,298,128,211,313
BOHBU449,MLG436,0,236,261,312,178,356,148,322,254,295,164,298,128,211,313
UST9,MLG437,4.53E-07,236,261,312,178,377,148,322,242,295,140,298,128,211,308
UST26,MLG437,4.53E-07,236,261,312,178,377,148,322,242,295,140,298,128,211,308
BOHBU236,MLG438,-,236,261,312,178,383,148,322,236,295,140,298,128,211,308
UEBERL133,MLG439,0,236,261,312,178,383,148,322,242,280,144,298,128,211,308
BOHHAS16,MLG439,0,236,261,312,178,383,148,322,242,280,144,298,128,211,308
UEBERL152,MLG439,0,236,261,312,178,383,148,322,242,280,144,298,128,211,308
UEBERL162,MLG439,0,236,261,312,178,383,148,322,242,280,144,298,128,211,308
UEBERL77,MLG439,0,236,261,312,178,383,148,322,242,280,144,298,128,211,308
UEBERL207,MLG439,0,236,261,312,178,383,148,322,242,280,144,298,128,211,308
UEBERL138,MLG440,2.33E-13,236,261,312,178,383,148,322,242,288,144,298,128,211,308
UEBERL139,MLG440,2.33E-13,236,261,312,178,383,148,322,242,288,144,298,128,211,308
UEBERL7,MLG440,2.33E-13,236,261,312,178,383,148,322,242,288,144,298,128,211,308
UEBERL179,MLG441,1.55E-11,236,261,312,178,383,148,322,242,288,144,298,128,241,308
UEBERL209,MLG441,1.55E-11,236,261,312,178,383,148,322,242,288,144,298,128,241,308
UEBERL14,MLG442,-,236,261,312,178,383,148,322,242,295,144,298,128,211,308
UEBERL66,MLG443,-,236,261,312,178,383,148,326,236,280,144,298,128,211,308
BOHBU417,MLG444,6.21E-06,236,261,312,178,383,148,326,236,295,140,298,128,211,308
BOHBU529,MLG444,6.21E-06,236,261,312,178,383,148,326,236,295,140,298,128,211,308
UEBERL143,MLG445,1.23E-13,236,261,312,178,383,148,326,242,288,144,298,128,211,308
UEBERL145,MLG445,1.23E-13,236,261,312,178,383,148,326,242,288,144,298,128,211,308
UEBERL147,MLG445,1.23E-13,236,261,312,178,383,148,326,242,288,144,298,128,211,308
UEBERL148,MLG445,1.23E-13,236,261,312,178,383,148,326,242,288,144,298,128,211,308
UEBERL151,MLG445,1.23E-13,236,261,312,178,383,148,326,242,288,144,298,128,211,308
UEBERL157,MLG445,1.23E-13,236,261,312,178,383,148,326,242,288,144,298,128,211,308
UEBERL160,MLG445,1.23E-13,236,261,312,178,383,148,326,242,288,144,298,128,211,308
UEBERL165,MLG445,1.23E-13,236,261,312,178,383,148,326,242,288,144,298,128,211,308
UEBERL169,MLG445,1.23E-13,236,261,312,178,383,148,326,242,288,144,298,128,211,308
UEBERL173,MLG445,1.23E-13,236,261,312,178,383,148,326,242,288,144,298,128,211,308
UEBERL20,MLG445,1.23E-13,236,261,312,178,383,148,326,242,288,144,298,128,211,308
UEBERL22,MLG445,1.23E-13,236,261,312,178,383,148,326,242,288,144,298,128,211,308
BOHBU69,MLG445,1.23E-13,236,261,312,178,383,148,326,242,288,144,298,128,211,308
UEBERL208,MLG445,1.23E-13,236,261,312,178,383,148,326,242,288,144,298,128,211,308
UEBERL126,MLG446,1.16E-13,236,261,312,178,383,148,326,242,295,144,298,128,211,308
UEBERL127,MLG446,1.16E-13,236,261,312,178,383,148,326,242,295,144,298,128,211,308
UEBERL128,MLG446,1.16E-13,236,261,312,178,383,148,326,242,295,144,298,128,211,308
UEBERL129,MLG446,1.16E-13,236,261,312,178,383,148,326,242,295,144,298,128,211,308
UEBERL130,MLG446,1.16E-13,236,261,312,178,383,148,326,242,295,144,298,128,211,308
UEBERL69,MLG446,1.16E-13,236,261,312,178,383,148,326,242,295,144,298,128,211,308
BOHBU208,MLG447,1.52E-05,236,261,312,178,389,148,326,236,295,140,298,128,211,308
BOHBU241,MLG447,1.52E-05,236,261,312,178,389,148,326,236,295,140,298,128,211,308
FRIC80,MLG448,-,236,266,317,157,401,152,342,260,294,136,304,137,204,313
BRU002,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU006,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU007,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU008,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU009,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU010,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU012,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU013,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU014,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU016,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU017,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU019,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU020,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU023,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU025,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU032,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU033,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU034,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU035,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU036,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU038,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU039,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU040,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU041,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU043,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU044,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU045,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU046,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU048,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU049,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU050,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU051,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU053,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU054,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU057,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU058,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU060,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU063,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU064,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU065,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU066,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU067,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU068,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU069,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU070,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU072,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU074,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU075,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU079,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU080,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU081,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU083,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU084,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU085,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU087,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU088,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU089,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU090,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU091,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU092,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU093,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU095,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU096,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU097,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU100,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU101,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU102,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU103,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU106,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU107,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU110,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU114,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU118,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU119,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU120,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU121,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU123,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU124,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
BRU128,MLG449,0,236,281,317,148,377,164,342,266,294,136,295,137,209,323
